382250,11849|8637|19962|29099|5848
9351750,2655|21110|11849|7868|24601
10773000,29099|5429|29547|5799|19974
4804500,14261|7868|14020|12977|21110
9044750,4949|11080|7868|679|18805
10696000,18805|9549|12977|14261|7868
5199750,6080|15934|12977|7868|29099
3952000,7868|3228|27791|18730|4080
2756000,7868|8689|11080|3228|11849
140500,14261|15584|21838|6880|19514
11496750,14020|24869|11080|27625|22749
8617500,23662|22749|12977|8689|7868
7600250,25372|21110|15159|18180|15138
6433000,21110|7868|679|2257|12352
2704750,18741|10329|29099|14020|21110
232000,21110|679|7248|5848|11687
415500,14261|3228|11080|9549|23662
528250,21110|7868|24869|24601|5845
10069500,21110|25372|2655|16463|10014
1530250,7868|14020|14261|3228|29099
1189000,3228|14020|8689|7868|14580
4378500,7868|21838|11080|18730|25260
7211250,11176|14261|21067|4571|7868
5754500,25372|2655|1831|28357|7706
7810250,7868|11080|14261|21838|18805
7513250,18730|14020|23662|7868|29099
3520000,26614|18202|25372|10176|18180
4852000,29099|23793|9549|15138|11176
9839750,24869|23928|27791|25488|10176
8622000,7868|19514|11080|4949|28410
3396250,911|18730|7868|4949|23662
8353250,5848|11849|26722|7868|3723
8123500,21110|22280|27791|13070|24471
8910750,11080|23214|679|23662|251
299750,2963|28694|17520|20979|29203
1969000,29099|22749|7868|26516|23779
5011500,11080|7868|20668|28230|27906
4035250,3228|14020|7868|11196|11849
12275500,7868|4571|12977|9549|18805
7450000,2655|6290|4078|21110|26332
3795000,14020|7868|21110|22749|3228
8528750,11080|7868|8719|4949|18805
5354000,10329|16406|29099|16540|15672
2874500,18712|12977|28391|18730|25372
1531250,2471|11679|8689|11687|5848
10018000,20979|14294|5848|11790|19431
2103250,2963|28694|599|19375|7868
5735000,12977|11679|14261|20154|24869
5279750,25372|29203|14119|15159|7552
1812000,21110|25372|22749|11849|5848
5828250,7868|14020|29099|4571|12285
6233750,7868|4949|12977|11080|18805
11761750,14020|8689|4052|7868|25488
4186500,18024|21110|12977|29203|12285
2797750,14261|19514|12977|21838|6880
9420500,21110|12977|11080|21838|18730
9794000,14261|21110|7868|8689|12352
6266000,7868|14261|25488|29099|23662
5059000,14020|12977|7868|11080|12285
4097500,7868|18730|29099|3228|15934
2626250,18805|12977|11080|3228|23662
9685000,18730|19514|7868|15934|21110
11225500,7868|14020|14261|26288|12977
4370750,4571|8689|14020|3228|29099
8523250,10014|14020|679|16463|2826
847750,26722|7868|14261|14020|8719
9244000,10014|25372|21975|3627|14020
8102000,7868|14261|8719|22359|15584
1792000,21110|25372|22280|12352|18805
8633500,25488|4571|18730|7868|3228
6412750,1831|25372|4078|21110|19514
9463750,21110|29203|4949|18024|8689
9076750,18730|15934|23662|14261|29084
11352000,21110|3228|25372|11687|13020
1782250,14020|7868|29099|18697|4078
11782250,7868|4571|18805|12977|21110
9979000,21110|29203|14119|4731|504
1074500,21110|14020|23793|25372|3228
5320000,26722|21110|14182|15584|18805
64000,12285|7868|24869|14580|15584
11874000,9620|18805|23662|7868|14261
7218000,10694|2655|19021|21110|3740
11022500,7868|15934|18805|21838|143
2350750,14261|5848|7868|27508|679
11579750,25372|29203|21110|4078|12285
10790500,12285|2669|4949|21110|22280
3272000,4571|7868|15934|4949|25488
8060000,11080|18730|14261|2257|7868
3089500,4571|7868|18024|4949|11080
5248750,27791|10176|2669|25372|10840
5608250,14261|3228|14020|22547|8978
4399750,18730|15584|29547|14261|14020
2616250,11080|23662|4949|14261|21110
10831750,7868|21110|12285|24869|11080
2768250,11080|679|7868|4571|4949
8701250,11679|12977|7868|7105|11196
7921500,23662|7868|18730|18805|3228
3344750,7868|8689|29547|22795|2257
11601500,15661|7868|5848|2963|10948
1699500,29099|12285|6080|21110|15934
5948500,12285|29099|24385|12977|7868
11321750,21110|2655|16463|12220|20154
5780000,21110|22126|2963|143|22889
11701500,11080|7868|13592|12220|11196
6897000,21110|21975|3723|5848|11849
3981750,7868|679|15672|15138|21400
9344000,22547|4571|7868|6080|18730
854250,21110|25372|1831|2655|6290
3326250,15934|7868|25488|11176|19514
8702500,25372|29203|2826|24196|14020
9488750,7868|21110|14261|24601|11080
6140500,3228|12977|12285|21838|6080
8017000,4949|14261|17055|7868|23662
5068750,10302|10014|18180|6801|21110
4994000,22547|25488|18730|7868|29099
10566000,8719|4949|2257|11080|14020
7797000,18730|29099|4949|18024|7868
9035750,7868|21672|6080|14020|143
3282250,14261|3228|27060|21659|27791
981000,5598|1831|13247|18180|26614
3249250,21110|3627|11849|12220|16918
3954500,7868|14261|22359|28391|12977
10064500,7868|18805|3627|4571|14580
2168250,12285|3228|22280|4078|11176
2737250,5848|25372|21110|10014|18024
6458250,7868|22749|15584|24869|19514
6998500,2655|21110|29203|1831|25372
11535250,7868|5848|22749|3723|21110
6172000,14020|7868|11080|4571|4949
1525000,21110|5848|12285|14020|3627
4844000,5848|28694|2963|22749|18736
1492500,12220|29203|25372|14020|6290
3035250,29099|21110|12285|25488|2655
11362000,22393|18730|4571|3228|14020
7545250,13020|21110|7868|26722|20343
10972250,15934|7868|18730|12352|18805
10628500,7868|25260|20668|26722|12173
11391250,11080|11176|4571|4949|7868
2088000,21975|15138|11080|17835|15934
7687500,11080|18736|26614|14020|12220
5024500,25372|2963|7409|28184|10014
4073250,21110|18024|25372|10176|29099
2200750,21110|7868|647|2963|1222
7854500,1831|10176|2655|15138|18275
4087750,21110|29203|24541|679|13888
317500,21110|5848|14020|27791|25372
1446250,9829|18990|5848|27791|12220
4063000,14533|11080|18805|14261|10176
9782000,14261|18805|4949|12977|9549
5491500,18180|17327|7737|28992|10014
6014750,29099|12977|18805|12285|14020
11772000,14261|4571|8689|22547|18730
4850000,7868|27791|3627|2610|14261
4153000,5848|7868|8689|21110|25260
11339250,7868|21110|12352|12977|29099
11631250,15584|7868|12285|19514|2605
620500,1831|23214|16463|25372|21865
7306250,4571|2826|911|29203|6927
11137750,14020|11196|7868|12220|21110
4037500,12977|14261|7868|11176|14020
5915250,29099|7868|4949|2257|11080
5082500,7868|14261|18730|11080|18805
6768000,7868|3228|8689|18730|4949
69500,21110|29203|16463|2963|28992
2808500,21110|12285|29099|7868|14261
5110750,21110|7868|8689|5848|23928
10000250,29099|7868|12977|25488|23662
200250,7868|21110|12606|19381|3627
2852250,14020|21110|25372|29203|7105
650750,12285|7868|23662|3228|29099
10976250,14020|11080|15934|7868|26722
7375000,18805|7868|18730|25488|8689
6380000,14261|22547|12977|21067|3228
12173500,7868|19514|4571|14020|14261
3549000,16463|25372|23793|8689|1831
5027500,25488|21672|21838|4949|18024
11131750,11080|21110|14020|5845|8719
12028500,21110|18805|26722|10329|29099
11847750,21672|21110|679|25260|11080
805750,14020|23662|11080|24869|12285
6334000,14261|4571|4949|21838|11080
5254500,21110|25372|15584|15534|15159
1838000,18024|12285|21110|2655|8637
405000,29099|7868|15934|21110|11176
9807250,3228|23662|12220|4775|17835
7143250,15138|14020|11080|14261|21110
1140750,599|4250|28694|9609|29203
7103000,5848|7105|11679|6571|27791
3903500,679|2669|7868|18805|4571
3963750,28694|5848|19458|11679|8689
6683250,18730|14020|4571|29099|23662
5693000,18805|29099|18730|679|911
11114000,18730|7868|28391|23662|29099
6358500,23214|15934|11849|14261|7868
11730000,11080|14261|679|18805|4949
3552000,29099|14261|12977|17945|21838
1909250,8689|7868|14020|19279|22393
5910250,4949|11080|679|3723|10329
10592000,8689|23662|6968|11687|26561
3054250,7868|3228|8689|21110|29099
12061000,19514|7868|25488|11080|18730
10264750,21110|18805|18024|15934|4571
1381000,12285|11849|8689|24601|3228
6400000,3723|14580|21110|4078|29099
3719250,29099|8689|7868|18730|29265
5082750,12977|22280|23662|7105|3723
3031750,12220|16463|28059|21865|19458
10653250,21110|4949|18180|25372|20297
7435500,7868|21110|25372|14020|21092
6603750,12285|15584|2605|2669|18024
5407750,29203|15159|21110|2826|11679
7361250,4949|12220|2257|6080|15584
38250,7868|3627|12285|599|14261
2771250,21110|15138|21975|23214|2655
11307500,7868|11849|18805|3228|14261
3787750,21838|12977|29099|7868|3228
1247000,18805|14020|3723|7963|11080
3684750,21838|18805|7868|29099|24869
3317500,1831|21110|25372|27508|7706
9972250,7868|21672|14261|21838|24869
2870250,11080|7868|18730|26722|4571
8997500,21838|4949|7868|11080|23662
7323750,29099|4571|7868|18730|9549
3573750,29473|21110|25372|10702|24869
7898750,8662|23779|4078|22749|29473
799000,25372|21110|679|1831|14020
5968250,7868|679|11080|23662|18741
6015000,18730|12977|14261|7868|29099
5898500,3228|14261|12220|11080|7868
1793250,5848|21110|16463|25372|27791
2921750,29265|7552|2963|14952|19335
434750,11080|10329|7868|8689|679
5847500,21110|22749|11790|11849|5848
861750,15584|29099|19514|18730|23662
5522250,21110|2655|15584|24869|25372
12234750,7868|14261|21092|18805|8689
4770500,7868|20343|19514|17024|24841
5654000,679|29099|25372|8689|28481
3592750,21110|3723|5848|25372|2826
8792750,4571|14020|23793|26722|29099
4895250,29203|19458|20529|15159|3228
11590500,11080|21865|2655|18353|3228
3405000,21110|29099|25372|18730|4571
861250,7868|8689|5848|4571|21838
2378500,14261|7868|8719|19514|11080
10047250,4949|11080|7868|18024|4571
4712250,14020|12977|18730|21067|7868
6150750,7868|18730|12977|7105|4571
3581250,11080|8689|26722|29099|11176
10312750,2655|8662|20154|16463|7706
10112000,7868|29099|25488|679|15934
5440500,7868|14020|21110|14261|15584
203750,29099|4571|21838|24385|14261
4967250,21110|18024|26288|27791|29203
11046750,3228|7868|8689|15934|23662
7269750,7868|4571|4949|15934|11080
4047000,7868|5848|26288|21110|15584
11434750,3228|12285|7868|21110|12977
5906250,7868|11080|21110|26788|18805
10212500,4571|12977|3228|8689|14020
10845500,7868|14020|14261|911|23662
3216500,21110|3850|16540|14294|18024
1855750,29099|22547|12285|4949|24869
1206500,19514|23662|18730|29099|15934
1966250,25372|29203|2655|21110|13020
5846250,29099|4078|12285|7868|18024
1104500,12285|11431|12173|19631|13070
1934750,16918|8662|5848|12285|23214
5187750,21110|12285|25372|18741|2610
2891500,24869|14261|11080|12394|23662
4876750,21110|16463|15584|10014|22749
10816000,21110|12220|11679|3228|24196
5121750,4949|11080|21672|7868|28410
1047000,12977|3228|18730|29099|21067
2920750,18180|25372|10014|22131|12606
5226500,14020|29099|4078|29203|3228
3751500,18730|23662|12977|7868|21672
621500,7105|14020|3228|16463|2198
6900500,29099|15934|8689|3228|18730
9436000,7868|11080|26722|679|4949
7568250,29203|12285|7868|15584|22280
5078750,6290|15138|2826|7248|21865
9586500,7706|15159|2655|5848|21110
10768750,7868|14580|18805|14261|21110
1148000,14261|29099|11080|23662|4571
6780500,11080|7868|8978|24869|11849
9592500,21110|16463|2257|11060|14119
9946250,18730|4571|12977|11080|14261
6234000,25372|21110|20297|2826|12285
835000,15138|11080|21110|21865|2655
10933250,18730|4949|7868|2257|3627
11896000,25372|21110|8689|4078|2655
154750,7868|15934|25488|18730|3228
3723750,7868|21838|5848|18805|11080
10609250,21110|7868|6290|679|8637
4193750,7868|21110|18024|14294|23656
3211250,7868|3627|12606|21110|3723
5438000,4949|11080|679|7868|8719
1074750,15159|20979|16463|25372|21110
563500,2655|29203|1831|25372|24015
9055750,4571|21838|3228|4949|7868
9716500,16463|5848|1831|25372|14020
3661500,7868|15934|12352|18730|29099
3014750,21838|3627|29099|25488|24869
10944750,7868|4571|3723|26722|23214
2322750,7868|4949|15934|12352|29099
3849750,7868|15934|11080|4571|12352
1911500,2655|16463|29203|1831|569
8100250,29099|24869|21110|13070|14020
10546500,12977|3228|21110|4949|7868
8172250,14261|29203|6080|12285|19514
9069000,2963|29265|14952|1831|24780
1165500,7868|18730|4949|14020|29099
4317250,7868|21672|18730|11080|23662
11340250,18805|18730|23662|7868|15018
9671750,8689|19973|14261|15934|6908
11397250,7868|3228|29099|8689|7105
3644250,21110|25372|12394|2963|12220
11564250,22749|14020|143|18730|23662
12377250,4411|1010|510|1008|2963
1046250,5598|7868|26288|22749|21092
5220750,29099|12285|18730|4949|15584
7034000,3228|18730|7868|4571|21865
5037000,21110|15159|2655|25372|1831
5745000,21110|27092|16463|10014|1831
2386250,7868|18024|18805|11080|29099
5911250,29099|4949|11080|18730|22547
6497000,14261|3228|7868|21110|28410
6683750,29099|18730|23793|8689|12977
4852500,25372|18805|21110|12285|11687
2138750,24869|21110|12285|25372|29203
2448250,11196|21110|2257|7409|23143
9121750,29203|1831|25372|3723|22393
5865750,25372|11080|679|5598|1831
9811750,7868|21672|11080|25488|19514
1499750,4571|25488|14261|15934|3228
12027000,29099|7868|4949|15934|23662
7860250,8628|21482|11196|20846|16075
10297000,7868|4949|18805|18024|18730
8230750,29099|18805|2669|18024|4571
417250,3228|7868|13020|29473|21110
1110750,29099|2257|7868|4949|11080
3625250,7868|23662|2257|15934|25488
4809750,4571|26288|23928|14020|18024
8314250,21110|8662|2655|25372|13020
9179500,18805|7868|8719|29099|18730
4184250,29203|10176|6290|19335|14119
1240250,23662|18730|14020|13020|4078
5264500,2655|16463|17087|9111|25656
10513000,29099|7868|12285|3228|12977
11616250,25488|21110|14020|14261|12977
8799750,15159|25372|16463|2826|2655
8049000,14020|13592|11080|14261|22505
1181250,14261|11080|26737|23662|29203
6700250,21092|4571|8689|7868|11849
8170750,7868|4949|4571|15934|29099
8666500,12285|29473|4571|4078|18730
12384250,12285|24869|14261|29099|23662
725000,5848|11849|25488|24869|8689
3846250,7868|14020|16500|8689|23662
3895750,7868|19514|14020|12977|12285
9628250,14261|21838|12285|22547|12977
11716000,7868|4571|11080|2257|18730
266500,4571|7868|11080|19514|679
10756500,21838|18805|23928|4949|11080
6977000,3228|18730|29099|8689|4571
1985250,14261|21672|18805|7868|679
309750,7868|21838|14261|12977|21672
2882750,12285|29099|14020|10622|21110
8129250,25372|5848|2655|21092|11849
7892000,7868|12220|4949|28059|21865
2198750,14261|25488|29099|7868|21067
2253250,2655|3228|29203|25372|21110
11737250,29099|11176|3627|2257|26114
4658500,12285|15138|24026|8719|2198
7322250,12285|29099|18730|7868|24869
11129250,21110|29203|25372|3720|1831
9215000,29099|14261|25488|679|27791
10539250,29099|7868|25260|24869|14261
9438000,7868|29547|14020|19514|25488
5726500,12220|3627|26699|19962|23662
7060500,21110|9549|29099|2655|25372
139000,4949|21110|7868|11176|12977
4447000,2513|5848|2669|12285|12977
1025250,19514|7868|18730|23662|14261
9512750,12285|7105|1831|29099|13020
10774750,2605|11196|24196|10893|4949
12229000,29099|16500|24869|3228|18730
8822250,7868|4949|22547|14020|29099
9212500,11080|18805|14261|4949|28410
5239500,7868|19962|5598|26722|2669
1459750,7868|23662|29099|24869|12285
9199500,24541|11080|25488|14261|679
7002750,14020|18805|24385|8689|29099
472000,7868|14020|11080|11849|22749
4257000,22749|11849|8689|3627|27791
6751750,7868|3228|21110|4571|14020
6849750,7868|20979|22749|6331|11176
83250,19514|18730|4571|7868|11080
7830250,14580|4949|4571|18024|29099
9394500,8689|7868|8637|2504|25090
1688750,7868|14261|21672|24869|21067
5769750,7868|27791|4571|14261|21092
2676250,14020|21110|12977|4571|18024
10818500,25372|10014|29203|12220|5598
3742000,5285|21975|17520|2963|29203
8243500,7868|12285|25372|2504|21110
3096750,14261|14020|12977|19514|7868
8040000,16540|2963|599|510|6988
1114000,7868|4949|18730|11080|4571
7494250,4949|22547|14261|18805|4571
19500,29099|28463|28992|12220|21865
2752000,21110|25372|29203|20297|16463
8248750,7868|29099|4571|3228|12977
7893250,7868|18805|18024|29473|20979
4392000,29099|2669|7868|7354|26722
5539250,18730|14261|21067|4949|11080
3215500,15934|14261|25488|3228|7868
10119250,25372|14580|24869|21110|3627
9437500,7868|18805|11080|14261|21838
2232500,26288|504|27791|15138|1831
11939000,26722|21110|5848|25372|7868
1953250,25372|21110|13020|20297|1831
10229250,25372|7868|18024|16463|21110
11141500,15934|29099|14261|20411|7868
711500,12285|21110|4571|6880|29099
6301250,21110|2655|1831|15159|25372
764000,11080|29099|143|7868|18805
3288750,21110|10176|11080|16540|29203
5061750,7868|14261|28410|4949|18805
10257500,7868|2257|11176|15934|26722
1724000,5598|3627|24869|20551|4949
4902250,25372|21110|26288|3627|10014
10713250,7868|9549|11080|12352|2683
10261750,2655|16463|25372|4078|1831
6458500,7868|4571|11176|14261|12285
82250,13070|4949|29099|4571|25488
6258500,25372|21110|2655|1831|24869
6904000,7868|18730|21672|14020|12977
393250,18024|29547|16540|5015|8689
2132250,4949|7868|4571|29099|23662
1806750,15934|16540|6080|11176|7868
9720000,14020|3228|4078|143|25372
4189500,7868|14261|14020|19514|21672
12015000,7868|19514|23662|18730|4949
5899750,24869|12285|18024|3723|29203
8529750,21110|27791|13020|25372|10329
4620000,7868|25488|21672|14020|8689
9163000,2655|6290|21110|21865|29203
887750,21110|18024|25372|12220|27791
6848000,7868|2683|26722|4949|11080
10619000,29473|9620|18805|21110|23662
2078000,21110|10176|10893|25372|7552
2968250,7868|26722|21838|12352|679
10234000,7868|18063|4059|7354|7737
6874250,5848|21110|29203|3074|18024
1724250,29203|21110|2655|7552|6290
2975500,25372|21110|18180|7552|15159
11613500,14020|16463|18741|27791|25372
6807250,1831|5598|599|6988|28694
747500,18805|3228|26699|2257|29099
4421250,7868|14261|24869|15584|12285
6272000,7868|2669|21672|11080|6331
12388250,14261|679|7868|22393|3723
5959000,2963|29265|599|28694|9609
11121500,29099|7868|25488|2257|12285
1517000,14020|7868|18805|14261|19514
11158000,25372|4078|6290|21110|2655
9694750,22280|3723|7692|11196|12285
4059500,12285|13737|28641|21110|5848
10393750,20411|21110|12285|11176|18024
3524750,12285|6080|29099|12977|19514
2988000,14261|7868|3228|21672|11176
1338750,21110|7868|26722|3723|5848
1622500,25372|21110|18180|12220|10014
3892750,18024|7868|21110|4571|25086
9802000,12977|29099|14261|23662|679
3363000,7868|11670|14261|5848|25372
7785250,3228|11080|14020|21110|29203
10052000,4949|7868|11080|24869|26722
12065000,21838|14261|29099|4571|12977
12142750,3228|11080|7868|679|28059
8070000,12220|14020|25372|21110|2257
2033500,20979|12285|4411|29203|7552
11527500,14261|3228|7868|18805|5598
8346250,11176|7868|25488|15934|18730
9123500,27791|8689|25488|22505|16463
6061250,7105|11196|3228|14020|14580
4025000,14020|21110|25372|7868|18805
2480750,7868|14261|8719|679|10151
7269250,14020|7868|12220|18805|3228
3304500,1831|20127|25372|15159|16463
9352750,7868|27791|14261|29099|19514
2148250,12977|3228|29099|7868|911
6754250,7868|8689|14020|29099|3228
10224750,18730|11080|7868|18805|14261
3310750,3228|21865|11679|15138|3590
8033500,29099|11080|3228|26722|18024
364250,7868|12352|12285|21110|19514
8385000,7868|29099|8689|14020|22547
10840750,7868|21865|2367|4324|21110
746000,21672|7868|19514|679|21067
599750,15159|6290|14119|14930|26722
1449250,3228|4949|12977|7868|11176
4921000,7868|11080|18805|26722|11196
4716750,7868|18730|14261|4571|12285
691500,934|13450|785|18805|5081
8280500,7868|4571|12352|8689|15934
9103250,21110|7868|23662|6880|12285
11949750,7868|13070|2257|3228|11196
3734250,21110|25488|18805|12977|29099
11494250,4078|6880|24869|15584|14261
6957500,21110|14580|11080|18805|9549
984500,2655|15159|21110|1831|7706
8163500,21110|12220|25372|15138|7552
8096750,2963|599|10948|16787|26699
10057000,29099|18024|7868|23662|18730
8271000,22547|7868|4571|18730|3228
439000,21110|4078|1831|25372|12285
8649250,26722|18730|12977|7868|14261
6003750,21110|2655|20411|5310|12394
10799000,2257|7868|14261|11080|11176
11923000,14020|12977|7868|27791|143
10979500,14020|4571|18730|12977|21110
2733500,4571|18730|12977|11080|2257
6354500,14020|21110|12220|143|29203
3295250,29099|15934|3228|7868|12352
11894500,7868|21672|3228|21838|679
11220500,29099|7868|15934|19514|25488
5697750,2257|7868|29099|11176|12352
3266750,7868|21110|2655|27791|10329
892500,2963|599|28694|10014|647
776750,25372|1831|21110|5598|2826
1767500,7868|14261|11849|4571|679
6571000,21110|29473|25372|10014|2655
10588000,18730|7868|26288|14261|25329
8160750,14261|21838|4571|679|18805
10185750,4571|4949|15934|12977|18730
5642000,4452|1591|5267|16463|2963
282500,29099|7868|28391|14261|18730
1459000,7868|29099|19514|15934|12285
5465250,29099|7868|12352|15934|18730
8215250,18805|29099|18024|7868|18730
5987000,14261|21110|3228|7868|12977
6852750,14020|7868|3228|11687|25372
8861500,4949|7868|18730|21110|12977
11972750,4571|15934|18805|7868|12352
5143250,29099|20297|3723|4571|3228
8628250,679|11679|25372|29203|12220
887500,7297|29203|6080|16926|16540
2428500,7868|23662|8689|4571|3228
11711250,7868|8689|23662|14261|18805
2807500,11080|14261|10329|7868|27508
7703750,21110|2963|3719|25770|12173
11984750,4078|29203|9848|22958|3723
6921750,18730|14261|14020|29099|12977
5440750,12285|4078|4571|11687|18805
10477000,6080|7868|14261|11176|21067
11503250,7868|3228|23662|14020|4571
4215750,16463|24471|1461|7071|26614
11683250,14261|14020|23662|15584|11080
6067750,15934|7868|25260|19514|18730
5994250,21092|19514|24869|2963|14020
7184500,25372|21110|29203|6290|2655
9651250,29203|7868|12285|18024|6080
236000,7868|5848|18805|29099|26722
8848250,143|7868|13070|14020|19514
2688750,5848|26722|143|21110|2504
1324500,14020|23662|11196|14261|25260
8508750,29099|12977|3228|14261|14020
3350250,12977|21067|14020|3228|6080
4625750,1831|12220|21372|4172|1222
448250,4571|14020|29099|7868|14261
12204750,7868|25488|18730|15934|12352
6571750,679|25488|12977|18805|22749
1620500,12977|25488|21838|3228|29099
11032250,14020|15584|7868|4949|6880
5999000,18024|22547|12977|21838|21110
4533750,7868|21838|7105|14261|15934
6634500,7868|29099|3228|12977|22547
3149000,14020|7868|16500|29203|8637
5012750,21110|18805|14182|15138|20207
5336750,11849|23214|2655|21092|12220
10927500,29099|12977|21110|3228|7868
4922750,21110|25372|4078|26722|8689
4963500,18805|29099|14020|18730|8637
5742000,18805|2257|7868|15584|8689
2557000,12285|4078|14261|14182|15584
2006000,25488|679|21672|15934|29099
5751500,14020|21110|8689|7868|8662
7405250,29099|7868|25488|15934|2257
8072250,2257|11080|7868|24541|26722
11751000,7868|4949|12352|4571|18730
6523250,21110|4571|18805|29099|18024
3257000,25372|10176|4078|2655|1831
6257000,7868|14261|23662|11080|18805
11283500,14261|11080|7868|19514|2257
3075000,7868|4571|11080|7105|15934
10642000,29203|2963|23284|5598|29265
2476250,7868|19514|7105|14020|25488
4004500,14020|23662|8689|29473|20386
10309250,15138|14020|1831|2655|11687
8573000,20154|16463|3228|29203|2655
1641000,14020|4571|11396|3228|29099
